,CASENO,OFFENSE,CVLEGEND,BLKADDR,City,State,Day,Lat,Lon,timestamp
1586,18003708,BURGLARY AUTO,BURGLARY - VEHICLE,2600 TELEGRAPH AVE,Berkeley,CA,Friday,37.862927,-122.258784,2018-01-19 00:02:00
1587,17092532,VANDALISM,VANDALISM,1900 CEDAR ST,Berkeley,CA,Tuesday,37.877822,-122.273697,2017-12-19 00:00:00
1589,17091796,THEFT MISD. (UNDER $950),LARCENY,1700 WALNUT ST,Berkeley,CA,Thursday,37.876595,-122.267789,2017-09-07 23:00:00
1590,17060866,BURGLARY AUTO,BURGLARY - VEHICLE,2000 ALLSTON WAY,Berkeley,CA,Saturday,37.869096,-122.270137,2017-10-07 19:30:00
1591,17065057,VEHICLE STOLEN,MOTOR VEHICLE THEFT,100 SEAWALL DR,Berkeley,CA,Wednesday,37.863611,-122.317566,2017-10-25 21:00:00
1592,17072551,THEFT FELONY (OVER $950),LARCENY,1800 SAN PABLO AVE,Berkeley,CA,Wednesday,37.871402,-122.292965,2017-11-29 11:46:00
1593,17075564,VANDALISM,VANDALISM,900 EUCLID AVE,Berkeley,CA,Tuesday,37.895076,-122.264743,2017-12-12 22:00:00
1594,17092444,BURGLARY AUTO,BURGLARY - VEHICLE,2900 SEVENTH ST,Berkeley,CA,Friday,37.852822,-122.291677,2017-12-08 16:30:00
1595,18090238,THEFT MISD. (UNDER $950),LARCENY,2700 BUENA VISTA WAY,Berkeley,CA,Friday,37.881849,-122.258126,2018-01-26 23:00:00
1596,17092291,BURGLARY AUTO,BURGLARY - VEHICLE,1215 ALVARADO RD,Berkeley,CA,Tuesday,37.863002,-122.231946,2017-11-07 01:10:00
1597,17071888,ASSAULT/BATTERY FEL.,ASSAULT,2300 ACTON ST,Berkeley,CA,Sunday,37.865349,-122.28377,2017-11-26 06:00:00
1598,18000771,THEFT MISD. (UNDER $950),LARCENY,3000 HARPER ST,Berkeley,CA,Wednesday,37.853485,-122.272093,2018-01-03 19:00:00
1599,17056335,VEHICLE STOLEN,MOTOR VEHICLE THEFT,3200 ADELINE ST,Berkeley,CA,Thursday,37.850345,-122.270911,2017-09-14 13:00:00
1600,17062378,2ND RESPONSE,NOISE VIOLATION,2400 WARRING ST,Berkeley,CA,Saturday,37.867708,-122.250801,2017-10-14 22:40:00
1601,17091841,THEFT MISD. (UNDER $950),LARCENY,1600 BANCROFT WAY,Berkeley,CA,Wednesday,37.866135,-122.279116,2017-09-13 22:00:00
1602,17076012,THEFT MISD. (UNDER $950),LARCENY,2200 SHATTUCK AVE,Berkeley,CA,Friday,37.869363,-122.268028,2017-12-15 12:10:00
1603,17071568,THEFT MISD. (UNDER $950),LARCENY,2800 ADELINE ST,Berkeley,CA,Friday,37.858079,-122.268016,2017-11-24 16:00:00
1604,17057952,VEHICLE RECOVERED,RECOVERED VEHICLE,2500 HAWTHORNE TER,Berkeley,CA,Sunday,37.882033,-122.260985,2017-09-24 15:00:00
1605,17092339,THEFT MISD. (UNDER $950),LARCENY,2400 PIEDMONT CIR,Berkeley,CA,Friday,37.867546,-122.251967,2017-11-17 18:00:00
1606,17052951,VANDALISM,VANDALISM,100 SEAWALL DR,Berkeley,CA,Monday,37.863611,-122.317566,2017-09-04 18:00:00
1607,17060839,BURGLARY AUTO,BURGLARY - VEHICLE,SHATTUCK AVENUE & ROSE ST,Berkeley,CA,Saturday,37.88205,-122.269454,2017-10-07 20:30:00
1608,18090177,IDENTITY THEFT,FRAUD,1800 SIXTY-SECOND ST,Berkeley,CA,Sunday,37.869594,-122.30292,2018-01-14 07:50:00
1609,17058261,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,2400 PROSPECT ST,Berkeley,CA,Monday,37.867717,-122.249901,2017-09-25 18:00:00
1610,17068730,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,2100 EMERSON ST,Berkeley,CA,Saturday,37.854536,-122.266403,2017-11-11 09:45:00
1611,17092412,THEFT MISD. (UNDER $950),LARCENY,1700 BERKELEY WAY,Berkeley,CA,Monday,37.871884,-122.27763,2017-12-04 12:10:00
1612,18004284,DISTURBANCE,DISORDERLY CONDUCT,UNIVERSITY AVENUE & SIXTH ST,Berkeley,CA,Sunday,37.867926,-122.29766399999998,2018-01-21 17:57:00
1613,17066949,VANDALISM,VANDALISM,1100 KEITH AVE,Berkeley,CA,Thursday,37.889955,-122.261762,2017-11-02 21:00:00
1614,17077726,DISTURBANCE,DISORDERLY CONDUCT,ASHBY AVENUE & ADELINE ST,Berkeley,CA,Saturday,37.854732,-122.26898,2017-12-23 20:08:00
1615,18002096,VANDALISM,VANDALISM,2000 KITTREDGE ST,Berkeley,CA,Wednesday,37.868204,-122.270054,2018-01-10 14:30:00
1616,18003350,BURGLARY AUTO,BURGLARY - VEHICLE,2400 FULTON ST,Berkeley,CA,Wednesday,37.866037,-122.265618,2018-01-17 01:30:00
1617,17078305,THEFT FROM AUTO,LARCENY - FROM VEHICLE,2700 REGENT ST,Berkeley,CA,Tuesday,37.861573,-122.257452,2017-12-26 22:30:00
1618,17065900,THEFT FELONY (OVER $950),LARCENY,2400 STUART ST,Berkeley,CA,Sunday,37.859539,-122.259172,2017-10-22 12:30:00
1619,18004471,THEFT MISD. (UNDER $950),LARCENY,2100 SHATTUCK AVE,Berkeley,CA,Monday,37.871167,-122.268285,2018-01-22 18:37:00
1620,18005480,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,1300 SHATTUCK AVE,Berkeley,CA,Sunday,37.88362,-122.269734,2018-01-21 00:00:00
1621,18007091,ROBBERY,ROBBERY,1900 NINTH ST,Berkeley,CA,Sunday,37.86992100000001,-122.294825,2018-02-04 05:56:00
1622,17047921,THEFT MISD. (UNDER $950),LARCENY,2200 OXFORD ST,Berkeley,CA,Tuesday,37.869625,-122.265892,2017-08-15 14:21:00
1623,18000578,FRAUD/FORGERY,FRAUD,2000 OREGON ST,Berkeley,CA,Wednesday,37.857409,-122.268473,2018-01-03 17:00:00
1624,17091807,BURGLARY AUTO,BURGLARY - VEHICLE,861 UNIVERSITY AVE,Berkeley,CA,Saturday,37.868129,-122.297234,2017-09-09 08:00:00
1625,18006480,ASSAULT/BATTERY MISD.,ASSAULT,TELEGRAPH AVENUE & PARKER ST,Berkeley,CA,Thursday,37.863272,-122.258656,2018-02-01 19:34:00
1626,17062895,THEFT MISD. (UNDER $950),LARCENY,2300 TELEGRAPH AVE,Berkeley,CA,Tuesday,37.868714,-122.259189,2017-10-17 10:15:00
1627,17050384,DISTURBANCE,DISORDERLY CONDUCT,1200 HASKELL ST,Berkeley,CA,Friday,37.850541,-122.286037,2017-08-25 17:13:00
1628,17054150,BURGLARY AUTO,BURGLARY - VEHICLE,2700 DURANT AVE,Berkeley,CA,Friday,37.868352,-122.254459,2017-09-08 23:30:00
1629,17050819,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,2700 CHANNING WAY,Berkeley,CA,Sunday,37.867491,-122.254054,2017-08-27 03:00:00
1630,18090218,BURGLARY AUTO,BURGLARY - VEHICLE,1800 BLAKE ST,Berkeley,CA,Wednesday,37.862225,-122.273895,2018-01-17 07:30:00
1631,17092519,VANDALISM,VANDALISM,2500 DERBY ST,Berkeley,CA,Sunday,37.861573,-122.257452,2017-12-17 00:15:00
1632,17067029,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,2200 BLAKE ST,Berkeley,CA,Thursday,37.863353,-122.265053,2017-11-02 08:30:00
1633,17091673,THEFT MISD. (UNDER $950),LARCENY,2400 HILLSIDE AVE,Berkeley,CA,Wednesday,37.867373,-122.249515,2017-08-23 17:10:00
1634,17070712,THEFT MISD. (UNDER $950),LARCENY,3000 DEAKIN ST,Berkeley,CA,Thursday,37.855671,-122.26246100000002,2017-11-16 10:19:00
1635,17092170,BURGLARY AUTO,BURGLARY - VEHICLE,1500 FOURTH ST,Berkeley,CA,Saturday,37.874174,-122.301999,2017-10-21 18:00:00
1636,17056118,VANDALISM,VANDALISM,SHATTUCK AVENUE & KITTREDGE ST,Berkeley,CA,Sunday,37.868489,-122.26795,2017-09-17 11:59:00
1637,18003728,THEFT MISD. (UNDER $950),LARCENY,2300 TELEGRAPH AVE,Berkeley,CA,Friday,37.868714,-122.259189,2018-01-19 07:14:00
1638,17092081,THEFT FELONY (OVER $950),LARCENY,2700 DURANT AVE,Berkeley,CA,Thursday,37.868352,-122.254459,2017-10-12 20:50:00
1639,18005523,THEFT MISD. (UNDER $950),LARCENY,ADDISON STREET & SEVENTH ST,Berkeley,CA,Saturday,37.866936,-122.296218,2018-01-27 18:40:00
1640,18090225,BURGLARY AUTO,BURGLARY - VEHICLE,2000 OREGON ST,Berkeley,CA,Thursday,37.857409,-122.268473,2018-01-25 19:03:00
1641,17076323,THEFT MISD. (UNDER $950),LARCENY,1400 BLAKE ST,Berkeley,CA,Saturday,37.86107,-122.282975,2017-12-16 15:40:00
1642,17070941,THEFT FELONY (OVER $950),LARCENY,2900 HILLEGASS AVE,Berkeley,CA,Monday,37.858165,-122.255687,2017-11-20 21:00:00
1643,18007074,DOMESTIC VIOLENCE,FAMILY OFFENSE,1500 HARMON ST,Berkeley,CA,Sunday,37.848812,-122.278043,2018-02-04 01:19:00
1645,17060760,DISTURBANCE,DISORDERLY CONDUCT,1900 SHATTUCK AVE,Berkeley,CA,Saturday,37.873687,-122.268616,2017-10-07 13:50:00
1647,17062709,BURGLARY COMMERCIAL,BURGLARY - COMMERCIAL,1600 SOLANO AVE,Berkeley,CA,Saturday,37.891095,-122.284247,2017-10-14 16:00:00
1648,18090070,BURGLARY AUTO,BURGLARY - VEHICLE,ADDISON STREET & OXFORD ST,Berkeley,CA,Sunday,37.87146,-122.266052,2018-01-07 20:00:00
1649,17060796,THEFT MISD. (UNDER $950),LARCENY,1500 UNIVERSITY AVE,Berkeley,CA,Saturday,37.870396,-122.281585,2017-10-07 15:30:00
1650,17062491,SEXUAL ASSAULT MISD.,SEX CRIME,1100 BANCROFT WAY,Berkeley,CA,Sunday,37.864677,-122.290292,2017-10-15 13:30:00
1651,17065555,2ND RESPONSE,NOISE VIOLATION,2500 LE CONTE AVE,Berkeley,CA,Saturday,37.87696500000001,-122.260544,2017-10-28 01:02:00
1652,18006027,ASSAULT/BATTERY MISD.,ASSAULT,1100 DWIGHT WAY,Berkeley,CA,Tuesday,37.861107,-122.289485,2018-01-30 12:28:00
1653,17055735,THEFT MISD. (UNDER $950),LARCENY,2000 ALLSTON WAY,Berkeley,CA,Friday,37.869096,-122.270137,2017-09-15 19:00:00
1654,17061291,VEHICLE STOLEN,MOTOR VEHICLE THEFT,1100 STERLING AVE,Berkeley,CA,Monday,37.89138300000001,-122.257303,2017-10-09 18:00:00
1655,17076004,SEXUAL ASSAULT FEL.,SEX CRIME,1200 HASKELL ST,Berkeley,CA,Thursday,37.850541,-122.286037,2017-11-30 08:00:00
1656,17050979,ASSAULT/BATTERY MISD.,ASSAULT,SECOND STREET & JONES ST,Berkeley,CA,Monday,37.874369,-122.304473,2017-08-28 08:10:00
1658,17092489,THEFT FELONY (OVER $950),LARCENY,2400 WARRING ST,Berkeley,CA,Monday,37.867708,-122.250801,2017-11-27 14:33:00
1659,17079173,THEFT MISD. (UNDER $950),LARCENY,1300 SAN PABLO AVE,Berkeley,CA,Sunday,37.880262,-122.295809,2017-12-31 23:47:00
1660,17073555,NARCOTICS,DRUG VIOLATION,SAN PABLO AVENUE & CARRISON ST,Berkeley,CA,Monday,37.851339,-122.286349,2017-12-04 00:20:00
1661,17068210,DISTURBANCE,DISORDERLY CONDUCT,1500 SHATTUCK AVE,Berkeley,CA,Thursday,37.88022700000001,-122.26936,2017-11-09 07:20:00
1662,17058119,DOMESTIC VIOLENCE,FAMILY OFFENSE,2700 HILLEGASS AVE,Berkeley,CA,Monday,37.861672,-122.255992,2017-09-25 23:09:00
1663,17053925,DISTURBANCE,DISORDERLY CONDUCT,1300 BERKELEY WAY,Berkeley,CA,Monday,37.870592,-122.286613,2017-08-21 08:00:00
1664,17051453,NARCOTICS,DRUG VIOLATION,DANA STREET & HASTE ST,Berkeley,CA,Wednesday,37.865729,-122.260903,2017-08-30 01:58:00
1666,18007154,THEFT FROM AUTO,LARCENY - FROM VEHICLE,2700 GARBER ST,Berkeley,CA,Thursday,37.86066,-122.253407,2018-02-01 08:00:00
1667,17073191,VEHICLE STOLEN,MOTOR VEHICLE THEFT,1200 ASHBY AVE,Berkeley,CA,Saturday,37.852211,-122.286336,2017-12-02 05:53:00
1668,17054182,DISTURBANCE,DISORDERLY CONDUCT,HEARST AVENUE & BONITA AVE,Berkeley,CA,Saturday,37.873454,-122.27209,2017-09-09 10:13:00
1669,17057053,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,1600 PARKER ST,Berkeley,CA,Tuesday,37.860768,-122.278249,2017-09-19 12:00:00
1670,18090231,THEFT FELONY (OVER $950),LARCENY,1900 DWIGHT WAY,Berkeley,CA,Friday,37.863353,-122.272097,2018-01-26 17:30:00
1671,18005245,BURGLARY COMMERCIAL,BURGLARY - COMMERCIAL,2200 MILVIA ST,Berkeley,CA,Thursday,37.868574,-122.270415,2018-01-25 16:30:00
1672,17050144,DISTURBANCE,DISORDERLY CONDUCT,1900 SHATTUCK AVE,Berkeley,CA,Thursday,37.873687,-122.268616,2017-08-24 17:20:00
1673,17092466,VANDALISM,VANDALISM,1400 SECOND ST,Berkeley,CA,Wednesday,37.875966,-122.304987,2017-12-06 17:00:00
1674,17092053,BURGLARY AUTO,BURGLARY - VEHICLE,3000 DEAKIN ST,Berkeley,CA,Thursday,37.855671,-122.26246100000002,2017-10-12 01:00:00
1675,17068040,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,2300 WOOLSEY ST,Berkeley,CA,Wednesday,37.852764,-122.26165,2017-11-01 09:00:00
1676,17075875,THEFT MISD. (UNDER $950),LARCENY,1500 RUSSELL ST,Berkeley,CA,Thursday,37.8549,-122.27945,2017-12-14 18:20:00
1677,17060413,ALCOHOL OFFENSE,LIQUOR LAW VIOLATION,SAN PABLO AVENUE & CHAUCER ST,Berkeley,CA,Friday,37.863637,-122.290454,2017-10-06 02:39:00
1678,17072920,DOMESTIC VIOLENCE,FAMILY OFFENSE,2900 SACRAMENTO ST,Berkeley,CA,Thursday,37.8549,-122.27945,2017-11-30 18:00:00
1679,17077031,THEFT MISD. (UNDER $950),LARCENY,1900 CENTER ST,Berkeley,CA,Wednesday,37.869685,-122.272804,2017-12-20 09:50:00
1680,18005218,BURGLARY AUTO,BURGLARY - VEHICLE,2200 MCGEE AVE,Berkeley,CA,Friday,37.868108,-122.277222,2018-01-26 01:58:00
1681,17074739,NARCOTICS,DRUG VIOLATION,CALIFORNIA STREET & HARMON ST,Berkeley,CA,Saturday,37.848357,-122.281521,2017-12-09 03:56:00
1682,17068176,THEFT MISD. (UNDER $950),LARCENY,2800 ADELINE ST,Berkeley,CA,Wednesday,37.858079,-122.268016,2017-11-08 22:57:00
1683,18000690,ASSAULT/BATTERY MISD.,ASSAULT,2300 TELEGRAPH AVE,Berkeley,CA,Thursday,37.868714,-122.259189,2018-01-04 09:30:00
1684,17067706,THEFT MISD. (UNDER $950),LARCENY,1000 GILMAN ST,Berkeley,CA,Monday,37.88015,-122.297446,2017-10-23 22:00:00
1685,17062740,THEFT MISD. (UNDER $950),LARCENY,1300 BLAKE ST,Berkeley,CA,Friday,37.860796,-122.285112,2017-10-06 22:00:00
1686,17073621,ROBBERY,ROBBERY,100 BRET HARTE RD,Berkeley,CA,Monday,37.89008,-122.260506,2017-12-04 10:05:00
1687,18006475,DISTURBANCE,DISORDERLY CONDUCT,1200 ALBINA AVE,Berkeley,CA,Thursday,37.88241,-122.283711,2018-02-01 18:33:00
1688,18000648,BURGLARY COMMERCIAL,BURGLARY - COMMERCIAL,1600 ALCATRAZ AVE,Berkeley,CA,Thursday,37.848152,-122.275807,2018-01-04 01:31:00
1689,17075413,THEFT MISD. (UNDER $950),LARCENY,2600 COLLEGE AVE,Berkeley,CA,Friday,37.863598,-122.253693,2017-12-08 09:00:00
1690,17062086,DOMESTIC VIOLENCE,FAMILY OFFENSE,2100 SAN PABLO AVE,Berkeley,CA,Friday,37.867533,-122.291719,2017-10-13 21:03:00
1691,17061889,VEHICLE STOLEN,MOTOR VEHICLE THEFT,HEARST AVENUE & LE ROY AVE,Berkeley,CA,Thursday,37.875339,-122.258289,2017-10-12 19:30:00
1692,18090031,BURGLARY AUTO,BURGLARY - VEHICLE,2500 PIEDMONT AVE,Berkeley,CA,Tuesday,37.865868,-122.251595,2018-01-02 17:35:00
1693,17079171,DOMESTIC VIOLENCE,FAMILY OFFENSE,1800 UNIVERSITY AVE,Berkeley,CA,Sunday,37.871246,-122.274991,2017-12-31 23:26:00
1694,17091779,THEFT MISD. (UNDER $950),LARCENY,2900 HARPER ST,Berkeley,CA,Saturday,37.855832,-122.272369,2017-09-02 02:00:00
1695,18090172,BURGLARY AUTO,BURGLARY - VEHICLE,1300 NEILSON ST,Berkeley,CA,Saturday,37.880893,-122.289323,2018-01-20 19:45:00
1696,17062012,VEHICLE RECOVERED,RECOVERED VEHICLE,SECOND STREET & CEDAR ST,Berkeley,CA,Friday,37.873194,-122.30407,2017-10-13 17:09:00
1697,17062309,DISTURBANCE,DISORDERLY CONDUCT,2500 DURANT AVE,Berkeley,CA,Saturday,37.867852,-122.258699,2017-10-14 20:00:00
1698,17062957,VEHICLE STOLEN,MOTOR VEHICLE THEFT,1600 DERBY ST,Berkeley,CA,Tuesday,37.859006,-122.277874,2017-10-17 01:00:00
1699,17062265,BURGLARY AUTO,BURGLARY - VEHICLE,800 POTTER ST,Berkeley,CA,Saturday,37.851255,-122.292509,2017-10-14 13:00:00
1700,17092304,IDENTITY THEFT,FRAUD,2600 DERBY ST,Berkeley,CA,Friday,37.861689,-122.255732,2017-10-06 15:00:00
1701,17048846,THEFT MISD. (UNDER $950),LARCENY,SECOND STREET & PAGE ST,Berkeley,CA,Friday,37.875531,-122.304855,2017-08-18 20:00:00
1702,18003688,DISTURBANCE,DISORDERLY CONDUCT,BANCROFT WAY & MILVIA ST,Berkeley,CA,Thursday,37.867291,-122.270245,2018-01-18 22:34:00
1703,18090053,VANDALISM,VANDALISM,2000 ALLSTON WAY,Berkeley,CA,Thursday,37.869096,-122.270137,2018-01-04 14:15:00
1704,17071886,DOMESTIC VIOLENCE,FAMILY OFFENSE,1200 ASHBY AVE,Berkeley,CA,Sunday,37.852211,-122.286336,2017-11-26 09:45:00
1705,17059572,BRANDISHING,WEAPONS OFFENSE,1800 MILVIA ST,Berkeley,CA,Monday,37.874489,-122.271072,2017-10-02 11:30:00
1706,17058183,THEFT MISD. (UNDER $950),LARCENY,2500 BANCROFT WAY,Berkeley,CA,Tuesday,37.868722,-122.259123,2017-09-26 12:47:00
1707,18005308,DISTURBANCE,DISORDERLY CONDUCT,2100 UNIVERSITY AVE,Berkeley,CA,Friday,37.872175,-122.267835,2018-01-26 14:07:00
1708,18006766,VEHICLE RECOVERED,RECOVERED VEHICLE,PAGE STREET & SECOND ST,Berkeley,CA,Friday,37.875531,-122.304855,2018-02-02 17:13:00
1709,17071016,THEFT MISD. (UNDER $950),LARCENY,1700 SHATTUCK AVE,Berkeley,CA,Tuesday,37.876307,-122.268923,2017-11-21 19:00:00
1710,17073377,THEFT MISD. (UNDER $950),LARCENY,SHATTUCK AVENUE & VINE ST,Berkeley,CA,Sunday,37.88024,-122.269235,2017-12-03 02:34:00
1711,17050894,VANDALISM,VANDALISM,2100 ADDISON ST,Berkeley,CA,Sunday,37.871323,-122.267222,2017-08-27 20:40:00
1712,17092030,IDENTITY THEFT,FRAUD,1300 VIRGINIA ST,Berkeley,CA,Monday,37.874095,-122.288542,2017-10-02 00:00:00
1713,17065286,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,2300 BLAKE ST,Berkeley,CA,Friday,37.863646,-122.262822,2017-10-27 05:50:00
1714,17092404,BURGLARY AUTO,BURGLARY - VEHICLE,1300 NINTH ST,Berkeley,CA,Monday,37.879708,-122.297995,2017-12-04 07:25:00
1715,17091709,VANDALISM,VANDALISM,ACTON STREET & BERKELEY WAY,Berkeley,CA,Monday,37.870881,-122.284399,2017-08-28 15:30:00
1716,17069092,ASSAULT/BATTERY MISD.,ASSAULT,2100 ALLSTON WAY,Berkeley,CA,Monday,37.86939,-122.267883,2017-11-13 07:45:00
1717,17059019,NARCOTICS,DRUG VIOLATION,DWIGHT WAY & SAN PABLO AVE,Berkeley,CA,Friday,37.861107,-122.289485,2017-09-29 21:51:00
1718,17064383,VANDALISM,VANDALISM,EUCLID AVENUE & RIDGE RD,Berkeley,CA,Friday,37.876045,-122.260336,2017-10-20 10:00:00
1719,18007560,MISSING ADULT,MISSING PERSON,1900 STUART ST,Berkeley,CA,Tuesday,37.857951,-122.271494,2018-02-06 12:22:00
1720,17063831,NARCOTICS,DRUG VIOLATION,TELEGRAPH AVENUE & CHANNING WAY,Berkeley,CA,Friday,37.866919,-122.258812,2017-10-20 23:52:00
1721,18090190,VANDALISM,VANDALISM,FULTON STREET & WARD ST,Berkeley,CA,Sunday,37.8598,-122.264351,2018-01-07 23:00:00
1722,18002845,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,1200 WALNUT ST,Berkeley,CA,Saturday,37.885413,-122.268753,2018-01-13 16:00:00
1723,17062432,ROBBERY,ROBBERY,3200 ADELINE ST,Berkeley,CA,Sunday,37.850345,-122.270911,2017-10-15 08:14:00
1724,17076179,NARCOTICS,DRUG VIOLATION,SAN PABLO AVENUE & ALLSTON WAY,Berkeley,CA,Saturday,37.866393,-122.29119,2017-12-16 00:52:00
1725,17060208,BURGLARY AUTO,BURGLARY - VEHICLE,600 ADDISON ST,Berkeley,CA,Wednesday,37.865793,-122.301779,2017-10-04 18:00:00
1726,18001784,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,2500 RIDGE RD,Berkeley,CA,Wednesday,37.876045,-122.260336,2018-01-10 01:00:00
1727,17060846,VANDALISM,VANDALISM,1700 ALCATRAZ AVE,Berkeley,CA,Saturday,37.848536,-122.27298600000002,2017-10-07 20:40:00
1728,17052317,DISTURBANCE,DISORDERLY CONDUCT,1100 DELAWARE ST,Berkeley,CA,Saturday,37.871689,-122.292898,2017-09-02 05:00:00
1729,17064785,SEXUAL ASSAULT FEL.,SEX CRIME,900 HILLDALE AVE,Berkeley,CA,Wednesday,37.895849,-122.263428,2017-10-25 02:43:00
1730,17092502,THEFT FROM AUTO,LARCENY - FROM VEHICLE,2500 CHILTON WAY,Berkeley,CA,Thursday,37.864101,-122.25956,2017-12-14 19:16:00
1731,17091691,THEFT FELONY (OVER $950),LARCENY,1800 ALCATRAZ AVE,Berkeley,CA,Friday,37.848854,-122.270569,2017-08-25 21:00:00
1732,17053090,BRANDISHING,WEAPONS OFFENSE,1500 DERBY ST,Berkeley,CA,Tuesday,37.858867,-122.278992,2017-09-05 15:30:00
1733,17054801,BURGLARY AUTO,BURGLARY - VEHICLE,100 SEAWALL DR,Berkeley,CA,Monday,37.863611,-122.317566,2017-09-11 18:15:00
1734,17075399,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,1900 DWIGHT WAY,Berkeley,CA,Monday,37.863353,-122.272097,2017-12-11 23:00:00
1735,17069671,FRAUD/FORGERY,FRAUD,ADELINE STREET & FAIRVIEW ST,Berkeley,CA,Friday,37.850681,-122.270619,2017-11-10 08:00:00
1736,17062117,ROBBERY,ROBBERY,UNIVERSITY AVENUE & WALNUT ST,Berkeley,CA,Friday,37.872384,-122.266866,2017-10-13 22:50:00
1737,17049823,VEHICLE STOLEN,MOTOR VEHICLE THEFT,NINTH STREET & CARLETON ST,Berkeley,CA,Wednesday,37.857502,-122.290845,2017-08-23 01:30:00
1738,17052435,THEFT FELONY (OVER $950),LARCENY,RUSSELL STREET & NEWBURY ST,Berkeley,CA,Saturday,37.856614,-122.267596,2017-09-02 16:50:00
1739,18005489,BURGLARY COMMERCIAL,BURGLARY - COMMERCIAL,1800 UNIVERSITY AVE,Berkeley,CA,Saturday,37.871246,-122.274991,2018-01-27 14:45:00
1740,17049021,ROBBERY,ROBBERY,2400 PROSPECT ST,Berkeley,CA,Sunday,37.867717,-122.249901,2017-08-20 00:50:00
1741,17092069,BURGLARY AUTO,BURGLARY - VEHICLE,1300 ADA ST,Berkeley,CA,Saturday,37.878244,-122.287239,2017-10-14 22:00:00
1742,17065766,IDENTITY THEFT,FRAUD,CALIFORNIA STREET & UNIVERSITY AVE,Berkeley,CA,Saturday,37.870627,-122.279765,2017-10-28 22:54:00
1743,17064272,VANDALISM,VANDALISM,2100 EUNICE ST,Berkeley,CA,Sunday,37.88565300000001,-122.269953,2017-10-22 19:00:00
1744,17077044,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,1300 HASKELL ST,Berkeley,CA,Wednesday,37.851107,-122.28324,2017-12-20 14:00:00
1745,18002572,ROBBERY,ROBBERY,2500 BANCROFT WAY,Berkeley,CA,Saturday,37.868722,-122.259123,2018-01-13 17:00:00
1746,18000737,MISSING ADULT,MISSING PERSON,2200 EUNICE ST,Berkeley,CA,Wednesday,37.885934000000006,-122.267691,2018-01-03 15:00:00
1747,17056525,THEFT FROM AUTO,LARCENY - FROM VEHICLE,200 MARINA BLVD,Berkeley,CA,Tuesday,37.868667,-122.313656,2017-09-19 07:00:00
1748,17092581,IDENTITY THEFT,FRAUD,2100 HASTE ST,Berkeley,CA,Sunday,37.864908,-122.267289,2017-12-24 23:35:00
1749,17072496,THEFT MISD. (UNDER $950),LARCENY,2400 SHATTUCK AVE,Berkeley,CA,Wednesday,37.865772,-122.267643,2017-11-29 11:00:00
1750,17072460,NARCOTICS,DRUG VIOLATION,WALNUT STREET & BERKELEY WAY,Berkeley,CA,Wednesday,37.873252,-122.267047,2017-11-29 05:25:00
1751,17065230,NARCOTICS,DRUG VIOLATION,FOLGER AVENUE & SAN PABLO AVE,Berkeley,CA,Thursday,37.850942,-122.286349,2017-10-26 21:53:00
1752,18002848,VANDALISM,VANDALISM,1800 SOLANO AVE,Berkeley,CA,Monday,37.891332,-122.279975,2018-01-15 09:00:00
1753,17052764,VANDALISM,VANDALISM,2900 SACRAMENTO ST,Berkeley,CA,Sunday,37.8549,-122.27945,2017-09-03 23:21:00
1754,17070463,THEFT MISD. (UNDER $950),LARCENY,2800 ADELINE ST,Berkeley,CA,Sunday,37.858079,-122.268016,2017-11-19 10:15:00
1755,17071336,VANDALISM,VANDALISM,2100 ADDISON ST,Berkeley,CA,Wednesday,37.871323,-122.267222,2017-11-22 17:30:00
1756,17053918,THEFT MISD. (UNDER $950),LARCENY,1800 EUCLID AVE,Berkeley,CA,Sunday,37.876045,-122.260336,2017-09-03 21:40:00
1757,17074857,THEFT FELONY (OVER $950),LARCENY,2300 PIEDMONT AVE,Berkeley,CA,Saturday,37.869839,-122.252365,2017-12-09 16:43:00
1758,17066413,NARCOTICS,DRUG VIOLATION,2400 GRANT ST,Berkeley,CA,Wednesday,37.864714,-122.274572,2017-11-01 04:27:00
1759,17062514,BURGLARY AUTO,BURGLARY - VEHICLE,FOURTH STREET & HEARST AVE,Berkeley,CA,Sunday,37.868878,-122.300284,2017-10-15 16:21:00
1760,18002295,VEHICLE STOLEN,MOTOR VEHICLE THEFT,BANCROFT WAY & ELLSWORTH ST,Berkeley,CA,Thursday,37.86814,-122.263736,2018-01-11 20:00:00
1761,18005891,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,2100 DELAWARE ST,Berkeley,CA,Sunday,37.874793,-122.268639,2018-01-28 20:00:00
